order_id,user_id,order_time,pay_time,province,city,channel,order_status,total_amount,discount_amount,pay_amount
O2025111500000210,U010366,2025-11-15 21:38:43,2025-11-15 22:00:43,北京市,北京,自然流量,已退款,1989.60,136.19,366.45
O2026010700000211,U005433,2026-01-07 20:52:14,2026-01-07 21:08:14,广东省,东莞,PC,已完成,149.41,0.00,149.41
O2025013000000212,U004727,2025-01-30 13:26:57,2025-01-30 13:48:57,广东省,深圳,小程序,已支付,982.67,14.74,967.93
O2025052200000213,U003781,2025-05-22 21:03:31,2025-05-22 21:21:31,广东省,广州,小程序,已支付,2256.71,67.70,2189.01
O2025061300000214,U003708,2025-06-13 20:30:28,2025-06-13 20:48:28,山东省,青岛,自然流量,已支付,252.41,2.52,249.89
O2026052500000215,U005147,2026-05-25 21:09:11,2026-05-25 21:17:11,广东省,广州,APP,已支付,54.06,0.00,54.06
O2026030500000216,U006352,2026-03-05 13:24:40,2026-03-05 13:26:40,陕西省,咸阳,APP,已支付,511.94,12.80,499.14
O2026041900000217,U003986,2026-04-19 17:55:29,2026-04-19 18:17:29,广东省,深圳,PC,已支付,1415.23,95.29,1319.94
O2026033100000218,U011532,2026-03-31 01:45:40,2026-03-31 02:05:40,湖南省,株洲,PC,已支付,619.99,40.30,579.69
O2025061000000219,U008143,2025-06-10 12:50:04,2025-06-10 13:02:04,上海市,上海,APP,已支付,2871.57,172.29,2699.28
O2026040100000220,U003230,2026-04-01 17:55:21,2026-04-01 17:58:21,浙江省,宁波,小程序,已支付,2653.29,159.20,2494.09
O2026021400000221,U005142,2026-02-14 21:45:25,2026-02-14 22:07:25,湖北省,襄阳,APP,已退款,3479.65,441.37,89.76
O2025062300000222,U003316,2025-06-23 20:05:50,2025-06-23 20:20:50,上海市,上海,直播间,已支付,4714.44,394.22,4320.22
O2025091000000223,U006331,2025-09-10 20:17:03,2025-09-10 20:34:03,浙江省,绍兴,自然流量,已支付,1587.97,47.64,1540.33
O2025020900000224,U005169,2025-02-09 22:20:40,2025-02-09 22:47:40,广东省,东莞,PC,已支付,176.99,6.60,170.39
O2026032100000225,U008388,2026-03-21 22:53:07,2026-03-21 23:00:07,山东省,青岛,搜索广告,已支付,4258.93,284.72,3974.21
O2026051500000226,U008343,2026-05-15 11:32:02,2026-05-15 11:39:02,四川省,宜宾,APP,已支付,791.89,11.88,780.01
O2026032600000227,U011796,2026-03-26 22:51:00,2026-03-26 23:05:00,江苏省,南通,APP,已支付,1876.77,75.07,1801.70
O2025020800000228,U008014,2025-02-08 21:54:06,2025-02-08 22:04:06,广东省,东莞,APP,已完成,1138.55,69.64,1068.91
O2026012800000229,U004253,2026-01-28 10:04:08,2026-01-28 10:14:08,陕西省,西安,小程序,已完成,6122.81,306.14,5816.67
O2026011300000230,U000823,2026-01-13 20:31:46,2026-01-13 20:57:46,四川省,宜宾,PC,已完成,712.10,10.68,701.42
O2025012100000231,U006473,2025-01-21 22:19:12,2025-01-21 22:35:12,江苏省,常州,APP,已支付,671.77,10.08,661.69
O2025122300000232,U008982,2025-12-23 08:23:16,2025-12-23 08:31:16,福建省,厦门,搜索广告,已完成,288.37,2.88,285.49
O2025090400000233,U007402,2025-09-04 11:31:59,2025-09-04 11:53:59,江苏省,常州,APP,已完成,374.20,0.00,374.20
O2025070100000234,U005949,2025-07-01 15:12:01,2025-07-01 15:40:01,广东省,广州,APP,已支付,1410.32,56.41,1353.91
O2026020500000235,U002590,2026-02-05 23:20:32,2026-02-05 23:23:32,广东省,佛山,APP,已支付,426.52,4.27,422.25
O2026041600000236,U001741,2026-04-16 16:18:20,2026-04-16 16:31:20,广东省,佛山,小程序,已支付,290.51,2.91,287.60
O2026032500000237,U002501,2026-03-25 19:13:07,2026-03-25 19:18:07,河南省,许昌,APP,已支付,1188.55,95.08,1093.47
O2025042200000238,U003826,2025-04-22 19:30:26,2025-04-22 19:33:26,山东省,烟台,小程序,已支付,659.76,16.49,643.27
O2025103100000239,U002921,2025-10-31 11:47:01,2025-10-31 12:03:01,湖北省,武汉,小程序,已支付,752.45,18.81,733.64
O2025100100000240,U002600,2025-10-01 01:06:50,2025-10-01 01:22:50,福建省,厦门,搜索广告,已支付,543.22,95.90,447.32
O2026022100000241,U010479,2026-02-21 17:49:32,2026-02-21 18:02:32,广东省,深圳,小程序,已支付,152.01,2.71,149.30
O2025102700000242,U008357,2025-10-27 23:07:39,2025-10-27 23:16:39,广东省,深圳,APP,已完成,376.23,7.52,368.71
O2026052900000243,U003776,2026-05-29 21:25:33,2026-05-29 21:28:33,浙江省,嘉兴,APP,已完成,676.85,16.92,659.93
O2026010100000244,U005909,2026-01-01 18:56:57,2026-01-01 19:00:57,浙江省,温州,小程序,已支付,6216.37,811.29,5405.08
O2026040500000245,U005214,2026-04-05 17:33:48,2026-04-05 17:59:48,浙江省,嘉兴,小程序,已支付,557.68,28.92,528.76
O2025111100000246,U000774,2025-11-11 11:20:20,2025-11-11 11:39:20,北京市,北京,APP,已完成,8075.96,1290.13,6785.83
O2025031200000247,U003462,2025-03-12 21:21:11,2025-03-12 21:44:11,山东省,潍坊,PC,已支付,650.51,9.76,640.75
O2025112600000248,U005646,2025-11-26 22:35:59,2025-11-26 22:51:59,江苏省,苏州,PC,已支付,158.61,0.00,158.61
O2025121300000249,U009463,2025-12-13 18:04:08,2025-12-13 18:28:08,江苏省,南通,小程序,已支付,2649.03,234.74,2414.29
O2025052100000250,U007168,2025-05-21 22:17:07,2025-05-21 22:39:07,江苏省,南通,APP,已支付,284.01,5.68,278.33
O2025120100000251,U008818,2025-12-01 15:30:03,2025-12-01 15:53:03,江苏省,苏州,自然流量,已支付,325.61,9.77,315.84
O2025030700000252,U002096,2025-03-07 20:05:54,2025-03-07 20:10:54,浙江省,宁波,APP,已支付,571.64,8.57,563.07
O2025061100000253,U000883,2025-06-11 22:46:31,2025-06-11 22:58:31,山东省,烟台,APP,已支付,252.02,0.00,252.02
O2025111100000254,U004078,2025-11-11 12:58:30,2025-11-11 13:04:30,福建省,厦门,APP,已支付,2936.79,468.84,2467.95
O2025112400000255,U001151,2025-11-24 12:56:11,2025-11-24 13:26:11,广东省,东莞,PC,已支付,341.57,0.00,341.57
O2025120600000256,U005930,2025-12-06 20:53:51,2025-12-06 21:13:51,浙江省,杭州,小程序,已支付,542.18,43.49,498.69
O2025080400000257,U005458,2025-08-04 19:04:06,2025-08-04 19:23:06,广东省,珠海,APP,已支付,934.45,14.02,920.43
O2025022500000258,U002192,2025-02-25 14:53:44,2025-02-25 15:04:44,河南省,新乡,小程序,已支付,1527.94,45.84,1482.10
O2026011300000259,U008554,2026-01-13 11:29:11,2026-01-13 11:41:11,重庆市,重庆,小程序,已支付,1024.35,30.73,993.62
O2026013100000260,U004368,2026-01-31 18:05:02,,江苏省,常州,APP,已取消,122.57,4.45,0.00
O2026050400000261,U007929,2026-05-04 08:58:56,2026-05-04 09:18:56,山东省,临沂,APP,已支付,213.30,2.13,211.17
O2025070600000262,U010757,2025-07-06 22:58:31,2025-07-06 23:04:31,山东省,烟台,APP,已完成,181.22,3.28,177.94
O2025120200000263,U009224,2025-12-02 21:17:33,2025-12-02 21:32:33,湖南省,常德,APP,已支付,933.54,23.34,910.20
O2025090500000264,U008699,2025-09-05 13:00:09,2025-09-05 13:01:09,山东省,潍坊,APP,已完成,14055.44,421.66,13633.78
O2025051800000265,U000875,2025-05-18 22:00:37,2025-05-18 22:26:37,湖南省,长沙,自然流量,已完成,901.63,73.86,827.77
O2026021700000266,U005866,2026-02-17 21:46:29,2026-02-17 22:11:29,四川省,宜宾,PC,已支付,3425.78,205.55,3220.23
O2025122200000267,U001521,2025-12-22 22:20:31,2025-12-22 22:37:31,广东省,东莞,APP,已支付,498.22,0.00,498.22
O2025122000000268,U006228,2025-12-20 21:12:55,2025-12-20 21:14:55,浙江省,宁波,PC,已支付,585.43,23.36,562.07
O2026042500000269,U005958,2026-04-25 20:08:55,2026-04-25 20:16:55,山东省,潍坊,小程序,已支付,1308.89,115.35,1193.54
O2026020700000270,U011348,2026-02-07 22:12:09,2026-02-07 22:35:09,广东省,东莞,直播间,已支付,33.37,2.34,31.03
O2025082800000271,U000466,2025-08-28 13:00:02,2025-08-28 13:21:02,山东省,济南,APP,已支付,4618.89,184.76,4434.13
O2025061000000272,U004244,2025-06-10 00:19:03,2025-06-10 00:26:03,浙江省,宁波,搜索广告,已支付,610.02,21.35,588.67
O2025041500000273,U010012,2025-04-15 08:35:45,2025-04-15 08:37:45,广东省,珠海,小程序,已支付,2279.86,68.40,2211.46
O2025041700000274,U001870,2025-04-17 20:38:47,2025-04-17 20:48:47,广东省,广州,APP,已支付,297.13,0.00,297.13
O2025112500000275,U009584,2025-11-25 12:58:12,2025-11-25 13:05:12,广东省,深圳,APP,已支付,2826.11,141.31,2684.80
O2025112900000276,U010664,2025-11-29 11:06:55,2025-11-29 11:08:55,重庆市,重庆,直播间,已支付,3979.98,530.69,3449.29
O2026022200000277,U007294,2026-02-22 21:15:29,,广东省,东莞,APP,已取消,1546.94,129.95,0.00
O2025090700000278,U005539,2025-09-07 01:50:10,2025-09-07 02:11:10,广东省,东莞,APP,已支付,1883.08,161.58,1721.50
O2025072700000279,U010607,2025-07-27 12:12:07,2025-07-27 12:33:07,广东省,珠海,PC,已完成,1309.40,98.89,1210.51
O2025053100000280,U010682,2025-05-31 13:40:14,2025-05-31 13:42:14,福建省,漳州,搜索广告,已退款,364.78,15.08,45.53
O2025110700000281,U006454,2025-11-07 15:25:09,2025-11-07 15:54:09,湖北省,武汉,搜索广告,已支付,1503.73,120.30,1383.43
O2025062700000282,U005106,2025-06-27 11:01:18,2025-06-27 11:11:18,四川省,成都,APP,已支付,719.11,10.79,708.32
O2026060200000283,U005046,2026-06-02 21:05:11,2026-06-02 21:29:11,山东省,临沂,APP,已支付,164.77,4.94,159.83
O2025092800000284,U001452,2025-09-28 13:51:49,2025-09-28 14:11:49,河南省,许昌,自然流量,已支付,234.57,4.31,230.26
O2025031400000285,U006761,2025-03-14 13:22:37,2025-03-14 13:46:37,安徽省,安庆,APP,已支付,42.29,0.00,42.29
O2025111800000286,U005625,2025-11-18 23:49:47,2025-11-19 00:08:47,上海市,上海,APP,已完成,5570.05,278.50,5291.55
O2025081000000287,U000862,2025-08-10 12:45:46,2025-08-10 13:02:46,浙江省,绍兴,APP,已支付,3006.67,187.52,2819.15
O2025042900000288,U002936,2025-04-29 21:45:52,2025-04-29 21:55:52,江苏省,南京,APP,已支付,1195.25,47.81,1147.44
O2025010100000289,U011169,2025-01-01 11:12:23,2025-01-01 11:29:23,广东省,珠海,小程序,已支付,1434.69,264.98,1169.71
O2026010200000290,U007088,2026-01-02 12:43:57,2026-01-02 12:59:57,湖北省,宜昌,小程序,已支付,1597.74,127.82,1469.92
O2025111200000291,U009168,2025-11-12 18:51:51,2025-11-12 18:56:51,北京市,北京,直播间,已完成,330.32,17.00,313.32
O2025081200000292,U010936,2025-08-12 11:14:39,2025-08-12 11:23:39,浙江省,绍兴,APP,已支付,390.15,0.00,390.15
O2026030900000293,U005196,2026-03-09 21:13:35,2026-03-09 21:41:35,湖北省,荆州,搜索广告,已完成,266.06,5.32,260.74
O2025052000000294,U004147,2025-05-20 17:59:43,2025-05-20 18:27:43,山东省,烟台,APP,已支付,638.43,15.96,622.47
O2025021600000295,U001251,2025-02-16 22:08:11,2025-02-16 22:15:11,北京市,北京,APP,已支付,1446.63,86.66,1359.97
O2026020700000296,U011180,2026-02-07 21:25:16,2026-02-07 21:51:16,山东省,青岛,APP,已支付,490.39,26.58,463.81
O2026041600000297,U003459,2026-04-16 21:09:54,2026-04-16 21:10:54,江苏省,南京,APP,已支付,13622.90,408.69,13214.21
O2025033100000298,U002550,2025-03-31 15:31:06,2025-03-31 15:58:06,山东省,烟台,PC,已完成,1369.36,54.77,1314.59
O2026032700000299,U005238,2026-03-27 16:34:19,2026-03-27 17:00:19,广东省,东莞,小程序,已支付,436.32,4.36,431.96
O2025092700000300,U005101,2025-09-27 20:59:12,2025-09-27 21:09:12,福建省,莆田,APP,已支付,41.56,1.45,40.11
O2025090900000301,U001533,2025-09-09 12:26:31,2025-09-09 12:44:31,山东省,青岛,小程序,已支付,863.07,21.58,841.49
O2025032400000302,U007494,2025-03-24 22:15:09,2025-03-24 22:36:09,四川省,成都,自然流量,已完成,542.41,8.14,534.27
O2025101900000303,U001799,2025-10-19 22:17:17,2025-10-19 22:28:17,江苏省,常州,APP,已支付,255.14,13.72,241.42
O2025092400000304,U009934,2025-09-24 13:56:19,2025-09-24 14:01:19,江苏省,无锡,小程序,已支付,2414.67,96.59,2318.08
O2025080200000305,U009114,2025-08-02 13:24:19,2025-08-02 13:49:19,四川省,成都,小程序,已完成,1500.75,92.53,1408.22
O2025102500000306,U003422,2025-10-25 22:48:48,2025-10-25 23:07:48,河南省,郑州,APP,已支付,2188.74,120.89,2067.85
O2025041200000307,U010262,2025-04-12 17:02:24,2025-04-12 17:17:24,湖北省,武汉,PC,已支付,1739.57,99.13,1640.44
O2026030100000308,U004329,2026-03-01 19:53:39,2026-03-01 20:04:39,江苏省,南通,APP,已支付,674.52,39.87,634.65
O2025120700000309,U004331,2025-12-07 12:26:26,2025-12-07 12:38:26,江苏省,常州,APP,已支付,473.10,15.90,457.20
O2025101200000310,U003562,2025-10-12 21:40:12,2025-10-12 22:05:12,河南省,新乡,PC,已支付,747.39,27.00,720.39
O2025102500000311,U005944,2025-10-25 11:16:34,2025-10-25 11:29:34,山东省,烟台,APP,已支付,929.70,60.95,868.75
O2025010500000312,U002104,2025-01-05 21:16:06,2025-01-05 21:36:06,江苏省,常州,APP,已支付,825.22,31.27,793.95
O2025010500000313,U011930,2025-01-05 21:48:29,2025-01-05 22:08:29,广东省,广州,APP,已支付,3175.20,171.76,3003.44
O2025061500000314,U001240,2025-06-15 20:43:37,2025-06-15 21:12:37,江苏省,南通,小程序,已完成,1049.10,116.66,932.44
O2026042600000315,U007634,2026-04-26 20:42:02,,广东省,广州,小程序,已取消,2300.39,163.11,0.00
O2025101500000316,U005431,2025-10-15 21:44:48,2025-10-15 21:54:48,福建省,福州,PC,已支付,194.74,3.89,190.85
O2026051500000317,U008186,2026-05-15 22:25:56,2026-05-15 22:53:56,湖南省,株洲,APP,已完成,2602.71,78.08,2524.63
O2025041200000318,U005651,2025-04-12 12:29:35,2025-04-12 12:53:35,江苏省,常州,PC,已支付,948.40,29.98,918.42
O2025022000000319,U011589,2025-02-20 09:47:31,2025-02-20 10:06:31,河南省,洛阳,APP,已支付,1556.85,46.71,1510.14
O2025092700000320,U011463,2025-09-27 20:30:58,2025-09-27 20:44:58,浙江省,绍兴,小程序,已完成,778.69,32.45,746.24
O2026022800000321,U008781,2026-02-28 20:36:04,2026-02-28 21:03:04,江苏省,南通,PC,已完成,13036.90,856.64,12180.26
O2026052200000322,U011446,2026-05-22 21:05:27,2026-05-22 21:24:27,浙江省,杭州,直播间,已支付,860.50,76.33,784.17
O2025032200000323,U004697,2025-03-22 22:25:54,2025-03-22 22:36:54,浙江省,杭州,小程序,已支付,1515.50,126.97,1388.53
O2026042400000324,U003195,2026-04-24 20:42:39,2026-04-24 20:51:39,广东省,深圳,PC,已支付,2329.40,69.88,2259.52
O2026060900000325,U008532,2026-06-09 11:21:15,2026-06-09 11:40:15,广东省,珠海,小程序,已支付,1739.31,52.18,1687.13
O2025010100000326,U004608,2025-01-01 18:26:35,2025-01-01 18:54:35,河南省,南阳,PC,已完成,6737.39,1446.80,5290.59
O2025092500000327,U005464,2025-09-25 08:23:38,2025-09-25 08:32:38,安徽省,安庆,APP,已支付,152.68,3.05,149.63
O2025052400000328,U004148,2025-05-24 10:54:54,2025-05-24 11:11:54,江苏省,无锡,小程序,已支付,2547.25,124.03,2423.22
O2025062300000329,U003822,2025-06-23 20:30:45,2025-06-23 20:32:45,广东省,珠海,直播间,已支付,486.84,24.07,462.77
O2025052200000330,U003348,2025-05-22 23:42:25,2025-05-22 23:56:25,江苏省,苏州,PC,已支付,390.94,0.00,390.94
O2025122200000331,U010843,2025-12-22 15:28:28,2025-12-22 15:47:28,浙江省,嘉兴,小程序,已支付,481.85,9.64,472.21
O2025020500000332,U009229,2025-02-05 09:08:28,2025-02-05 09:32:28,山东省,潍坊,PC,已支付,140.45,0.00,140.45
O2025070900000333,U005046,2025-07-09 11:03:54,2025-07-09 11:11:54,山东省,临沂,小程序,已退款,1786.27,107.18,358.53
O2026021200000334,U005328,2026-02-12 21:18:30,2026-02-12 21:44:30,福建省,漳州,小程序,已支付,617.11,9.26,607.85
O2025070500000335,U008874,2025-07-05 21:58:14,2025-07-05 22:26:14,上海市,上海,小程序,已支付,1009.51,62.49,947.02
O2025021500000336,U004437,2025-02-15 10:00:19,2025-02-15 10:08:19,广东省,东莞,PC,已支付,433.63,19.77,413.86
O2025122600000337,U003251,2025-12-26 12:37:21,2025-12-26 13:01:21,广东省,珠海,自然流量,已支付,384.60,0.00,384.60
O2025122400000338,U006383,2025-12-24 21:39:07,2025-12-24 21:42:07,广东省,广州,PC,已完成,687.51,10.31,677.20
O2025030900000339,U007578,2025-03-09 10:15:35,2025-03-09 10:33:35,江苏省,常州,APP,已支付,20830.29,1168.75,19661.54
O2026021400000340,U011498,2026-02-14 21:22:18,2026-02-14 21:44:18,江苏省,南京,APP,已支付,119.78,20.59,99.19
O2025050100000341,U000190,2025-05-01 12:00:25,2025-05-01 12:24:25,广东省,广州,PC,已完成,3823.72,353.57,3470.15
O2025050700000342,U010922,2025-05-07 22:37:29,2025-05-07 23:07:29,山东省,潍坊,APP,已完成,4302.86,172.11,4130.75
O2025120300000343,U004369,2025-12-03 14:05:33,2025-12-03 14:11:33,浙江省,温州,搜索广告,已支付,98.70,0.00,98.70
O2025061700000344,U005945,2025-06-17 20:52:00,2025-06-17 21:22:00,湖南省,长沙,直播间,已支付,2544.85,208.38,2336.47
O2025012700000345,U008001,2025-01-27 20:48:13,2025-01-27 21:01:13,江苏省,苏州,直播间,已完成,3899.93,227.48,3672.45
O2026042200000346,U000801,2026-04-22 20:14:18,2026-04-22 20:39:18,广东省,东莞,搜索广告,已支付,164.32,0.00,164.32
O2026050100000347,U000231,2026-05-01 21:10:28,2026-05-01 21:19:28,广东省,佛山,APP,已支付,125.27,9.72,115.55
O2026061100000348,U010998,2026-06-11 10:41:22,2026-06-11 10:51:22,浙江省,嘉兴,小程序,已支付,165.31,3.31,162.00
O2025012600000349,U001814,2025-01-26 11:25:27,2025-01-26 11:39:27,广东省,广州,自然流量,已完成,13044.87,541.43,12503.44
O2025053000000350,U003699,2025-05-30 19:00:23,2025-05-30 19:29:23,广东省,广州,APP,已完成,5724.26,171.73,5552.53
O2025030800000351,U001832,2025-03-08 21:12:59,2025-03-08 21:16:59,江苏省,无锡,搜索广告,已完成,8158.78,863.23,7295.55
O2025021000000352,U001963,2025-02-10 22:34:01,2025-02-10 22:58:01,陕西省,渭南,APP,已支付,3128.96,93.87,3035.09
O2025051000000353,U002563,2025-05-10 17:07:37,2025-05-10 17:10:37,广东省,佛山,APP,已完成,995.98,48.44,947.54
O2026011900000354,U011362,2026-01-19 20:42:39,2026-01-19 21:00:39,湖北省,襄阳,自然流量,已完成,709.74,17.74,692.00
O2025031900000355,U004721,2025-03-19 21:53:54,2025-03-19 21:55:54,四川省,绵阳,APP,已支付,1502.02,60.08,1441.94
O2025020500000356,U001038,2025-02-05 11:21:47,2025-02-05 11:41:47,广东省,珠海,PC,已支付,193.64,0.00,193.64
O2025051000000357,U001618,2025-05-10 11:44:56,2025-05-10 11:53:56,广东省,广州,小程序,已完成,389.95,5.25,384.70
O2025012600000358,U010846,2025-01-26 20:44:32,2025-01-26 21:01:32,江苏省,南通,小程序,已完成,1989.03,84.47,1904.56
O2025053000000359,U000338,2025-05-30 22:00:10,,江苏省,南京,APP,已取消,391.08,3.91,0.00
O2025011200000360,U006597,2025-01-12 12:33:58,2025-01-12 12:39:58,广东省,东莞,小程序,已支付,1103.33,44.40,1058.93
O2025111600000361,U008641,2025-11-16 11:47:58,2025-11-16 12:12:58,江苏省,无锡,APP,已支付,720.05,21.33,698.72
O2026041200000362,U008139,2026-04-12 11:33:04,,河南省,洛阳,直播间,已取消,411.63,28.14,0.00
O2025031700000363,U002372,2025-03-17 20:06:41,2025-03-17 20:08:41,江苏省,苏州,搜索广告,已支付,3933.54,196.68,3736.86
O2025062300000364,U007075,2025-06-23 21:28:20,2025-06-23 21:49:20,江苏省,南京,APP,已支付,980.68,34.32,946.36
O2026012200000365,U004611,2026-01-22 23:18:40,2026-01-22 23:29:40,山东省,烟台,搜索广告,已支付,951.60,14.27,937.33
O2025081400000366,U007018,2025-08-14 21:43:45,2025-08-14 21:53:45,江苏省,南京,PC,已完成,382.59,0.00,382.59
O2026041500000367,U008436,2026-04-15 19:13:39,2026-04-15 19:42:39,山东省,济南,APP,已支付,2766.81,166.01,2600.80
O2026030100000368,U010136,2026-03-01 21:37:22,2026-03-01 21:41:22,江苏省,无锡,PC,已支付,1272.58,58.44,1214.14
O2025030100000369,U001521,2025-03-01 22:00:52,,广东省,东莞,PC,已取消,9910.40,652.80,0.00
O2025051600000370,U008399,2025-05-16 22:45:36,2025-05-16 23:11:36,山东省,烟台,PC,已支付,1614.08,48.42,1565.66
O2025071800000371,U009851,2025-07-18 22:07:15,2025-07-18 22:10:15,江苏省,常州,小程序,已支付,741.02,18.53,722.49
O2025020800000372,U007321,2025-02-08 21:55:29,2025-02-08 22:16:29,浙江省,宁波,APP,已支付,1798.04,116.00,1682.04
O2026010400000373,U007731,2026-01-04 22:07:10,2026-01-04 22:30:10,江苏省,南通,直播间,已完成,938.47,87.62,850.85
O2025100800000374,U005671,2025-10-08 20:28:16,2025-10-08 20:52:16,山东省,潍坊,搜索广告,已支付,4087.71,122.63,3965.08
O2025021500000375,U009592,2025-02-15 23:44:51,2025-02-16 00:05:51,河南省,洛阳,小程序,已完成,80.48,2.21,78.27
