item_id,order_id,product_id,category,quantity,price,amount
I0000022302,O2025091000000223,P00490,食品,2,117.57,235.14
I0000022303,O2025091000000223,P00345,家居,1,466.41,466.41
I0000022401,O2025020900000224,P00366,服饰,1,176.99,176.99
I0000022501,O2026032100000225,P00275,家居,2,1014.89,2029.78
I0000022502,O2026032100000225,P00778,食品,1,79.96,79.96
I0000022503,O2026032100000225,P00320,家电,1,1569.54,1569.54
I0000022504,O2026032100000225,P00767,家居,1,457.17,457.17
I0000022505,O2026032100000225,P00280,食品,2,61.24,122.48
I0000022601,O2026051500000226,P00430,美妆,1,204.87,204.87
I0000022602,O2026051500000226,P00079,服饰,1,487.66,487.66
I0000022603,O2026051500000226,P00076,服饰,1,99.36,99.36
I0000022701,O2026032600000227,P00381,食品,2,156.97,313.94
I0000022702,O2026032600000227,P00270,母婴,2,626.13,1252.26
I0000022703,O2026032600000227,P00564,家居,1,310.57,310.57
I0000022801,O2025020800000228,P00380,数码,1,1138.55,1138.55
I0000022901,O2026012800000229,P00517,家电,1,2020.41,2020.41
I0000022902,O2026012800000229,P00775,家电,2,2051.20,4102.40
I0000023001,O2026011300000230,P00449,家电,1,712.10,712.10
I0000023101,O2025012100000231,P00169,家电,1,671.77,671.77
I0000023201,O2025122300000232,P00306,母婴,1,288.37,288.37
I0000023301,O2025090400000233,P00215,家居,1,374.20,374.20
I0000023401,O2025070100000234,P00032,母婴,1,1216.07,1216.07
I0000023402,O2025070100000234,P00015,家居,1,194.25,194.25
I0000023501,O2026020500000235,P00282,家居,1,154.42,154.42
I0000023502,O2026020500000235,P00357,食品,1,272.10,272.10
I0000023601,O2026041600000236,P00795,图书,1,132.84,132.84
I0000023602,O2026041600000236,P00648,服饰,1,157.67,157.67
I0000023701,O2026032500000237,P00364,家电,1,1188.55,1188.55
I0000023801,O2025042200000238,P00295,母婴,1,659.76,659.76
I0000023901,O2025103100000239,P00290,家电,1,752.45,752.45
I0000024001,O2025100100000240,P00456,母婴,1,411.38,411.38
I0000024002,O2025100100000240,P00606,服饰,1,131.84,131.84
I0000024101,O2026022100000241,P00651,食品,1,152.01,152.01
I0000024201,O2025102700000242,P00198,服饰,3,125.41,376.23
I0000024301,O2026052900000243,P00650,服饰,1,132.46,132.46
I0000024302,O2026052900000243,P00173,运动,1,544.39,544.39
I0000024401,O2026010100000244,P00289,数码,1,1201.43,1201.43
I0000024402,O2026010100000244,P00472,数码,1,4786.34,4786.34
I0000024403,O2026010100000244,P00074,图书,3,76.20,228.60
I0000024501,O2026040500000245,P00324,美妆,1,252.99,252.99
I0000024502,O2026040500000245,P00328,服饰,1,69.78,69.78
I0000024503,O2026040500000245,P00258,服饰,1,58.03,58.03
I0000024504,O2026040500000245,P00237,服饰,1,176.88,176.88
I0000024601,O2025111100000246,P00361,数码,2,3835.49,7670.98
I0000024602,O2025111100000246,P00497,数码,1,404.98,404.98
I0000024701,O2025031200000247,P00464,服饰,1,481.51,481.51
I0000024702,O2025031200000247,P00199,美妆,1,169.00,169.00
I0000024801,O2025112600000248,P00763,运动,1,158.61,158.61
I0000024901,O2025121300000249,P00093,运动,1,633.65,633.65
I0000024902,O2025121300000249,P00255,家电,1,2015.38,2015.38
I0000025001,O2025052100000250,P00721,美妆,1,284.01,284.01
I0000025101,O2025120100000251,P00314,美妆,1,214.59,214.59
I0000025102,O2025120100000251,P00225,服饰,1,111.02,111.02
I0000025201,O2025030700000252,P00508,服饰,1,571.64,571.64
I0000025301,O2025061100000253,P00033,美妆,1,252.02,252.02
I0000025401,O2025111100000254,P00101,服饰,3,99.51,298.53
I0000025402,O2025111100000254,P00239,美妆,2,96.77,193.54
I0000025403,O2025111100000254,P00672,运动,1,922.97,922.97
I0000025404,O2025111100000254,P00173,运动,3,507.25,1521.75
I0000025501,O2025112400000255,P00007,运动,1,341.57,341.57
I0000025601,O2025120600000256,P00408,运动,1,542.18,542.18
I0000025701,O2025080400000257,P00760,服饰,1,484.05,484.05
I0000025702,O2025080400000257,P00269,服饰,2,225.20,450.40
I0000025801,O2025022500000258,P00124,服饰,2,464.01,928.02
I0000025802,O2025022500000258,P00093,运动,1,599.92,599.92
I0000025901,O2026011300000259,P00639,数码,1,1024.35,1024.35
I0000026001,O2026013100000260,P00593,服饰,1,122.57,122.57
I0000026101,O2026050400000261,P00751,服饰,1,213.30,213.30
I0000026201,O2025070600000262,P00309,美妆,1,181.22,181.22
I0000026301,O2025120200000263,P00091,食品,3,170.30,510.90
I0000026302,O2025120200000263,P00196,服饰,2,211.32,422.64
I0000026401,O2025090500000264,P00751,服饰,1,211.88,211.88
I0000026402,O2025090500000264,P00406,数码,2,6921.78,13843.56
I0000026501,O2025051800000265,P00463,美妆,1,74.01,74.01
I0000026502,O2025051800000265,P00560,服饰,2,157.74,315.48
I0000026503,O2025051800000265,P00766,美妆,1,512.14,512.14
I0000026601,O2026021700000266,P00185,数码,1,1368.58,1368.58
I0000026602,O2026021700000266,P00481,服饰,2,231.92,463.84
I0000026603,O2026021700000266,P00069,家电,1,1593.36,1593.36
I0000026701,O2025122200000267,P00605,服饰,1,498.22,498.22
I0000026801,O2025122000000268,P00132,母婴,1,271.33,271.33
I0000026802,O2025122000000268,P00493,美妆,1,314.10,314.10
I0000026901,O2026042500000269,P00006,母婴,1,1308.89,1308.89
I0000027001,O2026020700000270,P00088,食品,1,33.37,33.37
I0000027101,O2025082800000271,P00472,数码,1,4618.89,4618.89
I0000027201,O2025061000000272,P00213,家居,2,305.01,610.02
I0000027301,O2025041500000273,P00380,数码,2,1139.93,2279.86
I0000027401,O2025041700000274,P00701,美妆,1,97.49,97.49
I0000027402,O2025041700000274,P00575,食品,2,99.82,199.64
I0000027501,O2025112500000275,P00511,食品,1,91.91,91.91
I0000027502,O2025112500000275,P00774,家居,1,837.60,837.60
I0000027503,O2025112500000275,P00700,家居,1,1579.87,1579.87
I0000027504,O2025112500000275,P00769,食品,1,316.73,316.73
I0000027601,O2025112900000276,P00548,数码,1,3979.98,3979.98
I0000027701,O2026022200000277,P00656,家电,1,1546.94,1546.94
I0000027801,O2025090700000278,P00451,服饰,2,941.54,1883.08
I0000027901,O2025072700000279,P00104,美妆,1,725.68,725.68
I0000027902,O2025072700000279,P00794,服饰,1,330.20,330.20
I0000027903,O2025072700000279,P00303,食品,4,63.38,253.52
I0000028001,O2025053100000280,P00608,服饰,1,364.78,364.78
I0000028101,O2025110700000281,P00716,家居,2,341.53,683.06
I0000028102,O2025110700000281,P00211,运动,1,820.67,820.67
I0000028201,O2025062700000282,P00143,食品,1,45.91,45.91
I0000028202,O2025062700000282,P00554,食品,1,120.76,120.76
I0000028203,O2025062700000282,P00652,母婴,2,276.22,552.44
I0000028301,O2026060200000283,P00424,食品,1,164.77,164.77
I0000028401,O2025092800000284,P00499,美妆,1,234.57,234.57
I0000028501,O2025031400000285,P00798,食品,1,42.29,42.29
I0000028601,O2025111800000286,P00087,运动,1,722.10,722.10
I0000028602,O2025111800000286,P00472,数码,1,4847.95,4847.95
I0000028701,O2025081000000287,P00731,服饰,1,694.86,694.86
I0000028702,O2025081000000287,P00109,美妆,5,246.79,1233.95
I0000028703,O2025081000000287,P00089,运动,2,538.93,1077.86
I0000028801,O2025042900000288,P00249,母婴,2,533.76,1067.52
I0000028802,O2025042900000288,P00593,服饰,1,127.73,127.73
I0000028901,O2025010100000289,P00180,家电,1,1434.69,1434.69
I0000029001,O2026010200000290,P00578,数码,1,1170.06,1170.06
I0000029002,O2026010200000290,P00690,美妆,1,266.34,266.34
I0000029003,O2026010200000290,P00724,服饰,1,161.34,161.34
I0000029101,O2025111200000291,P00060,图书,4,82.58,330.32
I0000029201,O2025081200000292,P00497,数码,1,390.15,390.15
I0000029301,O2026030900000293,P00033,美妆,1,266.06,266.06
I0000029401,O2025052000000294,P00322,服饰,2,207.96,415.92
I0000029402,O2025052000000294,P00635,运动,1,222.51,222.51
I0000029501,O2025021600000295,P00198,服饰,1,126.65,126.65
I0000029502,O2025021600000295,P00126,运动,2,608.52,1217.04
I0000029503,O2025021600000295,P00127,美妆,2,51.47,102.94
I0000029601,O2026020700000296,P00592,服饰,1,490.39,490.39
I0000029701,O2026041600000297,P00298,数码,5,2724.58,13622.90
I0000029801,O2025033100000298,P00207,运动,1,1171.22,1171.22
I0000029802,O2025033100000298,P00015,家居,1,198.14,198.14
I0000029901,O2026032700000299,P00246,食品,3,145.44,436.32
I0000030001,O2025092700000300,P00226,食品,1,41.56,41.56
I0000030101,O2025090900000301,P00646,服饰,5,88.65,443.25
I0000030102,O2025090900000301,P00189,美妆,1,419.82,419.82
I0000030201,O2025032400000302,P00028,运动,1,411.17,411.17
I0000030202,O2025032400000302,P00051,食品,2,65.62,131.24
I0000030301,O2025101900000303,P00179,家居,1,255.14,255.14
I0000030401,O2025092400000304,P00076,服饰,5,98.15,490.75
I0000030402,O2025092400000304,P00001,服饰,1,238.78,238.78
I0000030403,O2025092400000304,P00580,运动,2,842.57,1685.14
I0000030501,O2025080200000305,P00031,图书,1,59.68,59.68
I0000030502,O2025080200000305,P00483,数码,1,1441.07,1441.07
I0000030601,O2025102500000306,P00297,数码,1,2188.74,2188.74
I0000030701,O2025041200000307,P00095,食品,1,130.19,130.19
I0000030702,O2025041200000307,P00032,母婴,1,1254.96,1254.96
I0000030703,O2025041200000307,P00044,美妆,1,354.42,354.42
I0000030801,O2026030100000308,P00449,家电,1,674.52,674.52
I0000030901,O2025120700000309,P00464,服饰,1,473.10,473.10
I0000031001,O2025101200000310,P00033,美妆,3,249.13,747.39
I0000031101,O2025102500000311,P00672,运动,1,929.70,929.70
I0000031201,O2025010500000312,P00211,运动,1,825.22,825.22
I0000031301,O2025010500000313,P00596,家电,1,3175.20,3175.20
I0000031401,O2025061500000314,P00154,母婴,1,156.45,156.45
I0000031402,O2025061500000314,P00229,食品,3,26.70,80.10
I0000031403,O2025061500000314,P00458,家居,3,270.85,812.55
I0000031501,O2026042600000315,P00460,运动,1,1595.53,1595.53
I0000031502,O2026042600000315,P00657,服饰,1,444.70,444.70
I0000031503,O2026042600000315,P00527,服饰,1,260.16,260.16
I0000031601,O2025101500000316,P00323,服饰,1,194.74,194.74
I0000031701,O2026051500000317,P00573,运动,2,136.06,272.12
I0000031702,O2026051500000317,P00269,服饰,1,227.35,227.35
I0000031703,O2026051500000317,P00202,服饰,2,275.57,551.14
I0000031704,O2026051500000317,P00345,家居,3,459.26,1377.78
I0000031705,O2026051500000317,P00130,食品,2,87.16,174.32
I0000031801,O2025041200000318,P00714,数码,1,948.40,948.40
I0000031901,O2025022000000319,P00723,母婴,2,302.88,605.76
I0000031902,O2025022000000319,P00253,食品,2,56.91,113.82
I0000031903,O2025022000000319,P00055,家居,1,837.27,837.27
I0000032001,O2025092700000320,P00705,母婴,3,122.55,367.65
I0000032002,O2025092700000320,P00697,家居,1,411.04,411.04
I0000032101,O2026022800000321,P00272,家电,3,4235.91,12707.73
I0000032102,O2026022800000321,P00716,家居,1,329.17,329.17
I0000032201,O2026052200000322,P00247,服饰,1,185.66,185.66
I0000032202,O2026052200000322,P00404,运动,1,674.84,674.84
I0000032301,O2025032200000323,P00126,运动,2,656.48,1312.96
I0000032302,O2025032200000323,P00228,食品,2,101.27,202.54
I0000032401,O2026042400000324,P00540,数码,1,2203.29,2203.29
I0000032402,O2026042400000324,P00650,服饰,1,126.11,126.11
I0000032501,O2026060900000325,P00252,母婴,3,517.38,1552.14
I0000032502,O2026060900000325,P00349,美妆,1,74.10,74.10
I0000032503,O2026060900000325,P00739,家居,1,113.07,113.07
I0000032601,O2025010100000326,P00614,母婴,2,567.52,1135.04
I0000032602,O2025010100000326,P00668,家居,5,1120.47,5602.35
I0000032701,O2025092500000327,P00393,美妆,1,152.68,152.68
I0000032801,O2025052400000328,P00719,食品,2,17.55,35.10
I0000032802,O2025052400000328,P00797,数码,1,2303.15,2303.15
I0000032803,O2025052400000328,P00036,母婴,1,209.00,209.00
I0000032901,O2025062300000329,P00464,服饰,1,486.84,486.84
I0000033001,O2025052200000330,P00337,美妆,2,195.47,390.94
I0000033101,O2025122200000331,P00560,服饰,1,159.87,159.87
I0000033102,O2025122200000331,P00078,家居,1,321.98,321.98
I0000033201,O2025020500000332,P00002,美妆,1,140.45,140.45
I0000033301,O2025070900000333,P00460,运动,1,1611.14,1611.14
I0000033302,O2025070900000333,P00365,服饰,1,175.13,175.13
I0000033401,O2026021200000334,P00035,服饰,2,282.84,565.68
I0000033402,O2026021200000334,P00127,美妆,1,51.43,51.43
I0000033501,O2025070500000335,P00034,服饰,1,272.58,272.58
I0000033502,O2025070500000335,P00128,服饰,1,160.54,160.54
I0000033503,O2025070500000335,P00304,美妆,4,102.02,408.08
I0000033504,O2025070500000335,P00512,美妆,1,168.31,168.31
I0000033601,O2025021500000336,P00480,美妆,1,197.07,197.07
I0000033602,O2025021500000336,P00635,运动,1,236.56,236.56
I0000033701,O2025122600000337,P00002,美妆,2,142.24,284.48
I0000033702,O2025122600000337,P00500,食品,1,100.12,100.12
I0000033801,O2025122400000338,P00484,图书,1,88.06,88.06
I0000033802,O2025122400000338,P00583,数码,1,599.45,599.45
I0000033901,O2025030900000339,P00574,数码,1,538.78,538.78
I0000033902,O2025030900000339,P00305,家电,4,3928.65,15714.60
I0000033903,O2025030900000339,P00072,家电,1,3141.54,3141.54
I0000033904,O2025030900000339,P00621,图书,1,101.74,101.74
I0000033905,O2025030900000339,P00710,家电,1,1333.63,1333.63
I0000034001,O2026021400000340,P00360,美妆,1,119.78,119.78
I0000034101,O2025050100000341,P00538,数码,1,1572.84,1572.84
I0000034102,O2025050100000341,P00637,图书,1,241.07,241.07
I0000034103,O2025050100000341,P00622,家电,1,1912.48,1912.48
I0000034104,O2025050100000341,P00008,图书,1,97.33,97.33
I0000034201,O2025050700000342,P00236,数码,2,1907.88,3815.76
I0000034202,O2025050700000342,P00144,美妆,2,243.55,487.10
I0000034301,O2025120300000343,P00239,美妆,1,98.70,98.70
I0000034401,O2025061700000344,P00207,运动,2,1228.79,2457.58
I0000034402,O2025061700000344,P00387,美妆,1,87.27,87.27
I0000034501,O2025012700000345,P00448,数码,1,1210.13,1210.13
I0000034502,O2025012700000345,P00714,数码,2,941.85,1883.70
I0000034503,O2025012700000345,P00601,食品,2,403.05,806.10
I0000034601,O2026042200000346,P00064,美妆,2,82.16,164.32
I0000034701,O2026050100000347,P00490,食品,1,125.27,125.27
I0000034801,O2026061100000348,P00199,美妆,1,165.31,165.31
I0000034901,O2025012600000349,P00055,家居,2,839.94,1679.88
I0000034902,O2025012600000349,P00305,家电,3,3788.33,11364.99
I0000035001,O2025053000000350,P00241,数码,1,5447.15,5447.15
I0000035002,O2025053000000350,P00035,服饰,1,277.11,277.11
I0000035101,O2025030800000351,P00718,家电,2,3080.74,6161.48
I0000035102,O2025030800000351,P00192,数码,2,998.65,1997.30
I0000035201,O2025021000000352,P00013,家居,2,468.70,937.40
I0000035202,O2025021000000352,P00731,服饰,3,693.19,2079.57
I0000035203,O2025021000000352,P00401,图书,1,111.99,111.99
I0000035301,O2025051000000353,P00723,母婴,1,305.98,305.98
I0000035302,O2025051000000353,P00716,家居,2,345.00,690.00
I0000035401,O2026011900000354,P00439,家居,1,709.74,709.74
I0000035501,O2025031900000355,P00282,家居,1,151.83,151.83
I0000035502,O2025031900000355,P00547,家电,1,1350.19,1350.19
I0000035601,O2025020500000356,P00645,美妆,1,193.64,193.64
I0000035701,O2025051000000357,P00491,食品,1,389.95,389.95
I0000035801,O2025012600000358,P00019,家电,1,1462.19,1462.19
I0000035802,O2025012600000358,P00717,服饰,2,263.42,526.84
I0000035901,O2025053000000359,P00553,服饰,1,67.66,67.66
I0000035902,O2025053000000359,P00424,食品,2,161.71,323.42
I0000036001,O2025011200000360,P00290,家电,1,716.91,716.91
I0000036002,O2025011200000360,P00479,家居,1,386.42,386.42
I0000036101,O2025111600000361,P00724,服饰,1,164.10,164.10
I0000036102,O2025111600000361,P00598,美妆,2,134.65,269.30
I0000036103,O2025111600000361,P00679,家居,1,286.65,286.65
I0000036201,O2026041200000362,P00025,食品,3,137.21,411.63
I0000036301,O2025031700000363,P00618,数码,1,3580.26,3580.26
I0000036302,O2025031700000363,P00613,图书,4,88.32,353.28
I0000036401,O2025062300000364,P00119,运动,1,912.72,912.72
I0000036402,O2025062300000364,P00053,图书,1,67.96,67.96
I0000036501,O2026012200000365,P00464,服饰,2,475.80,951.60
I0000036601,O2025081400000366,P00746,母婴,1,163.97,163.97
I0000036602,O2025081400000366,P00722,食品,1,151.57,151.57
I0000036603,O2025081400000366,P00422,食品,1,67.05,67.05
I0000036701,O2026041500000367,P00027,家电,1,521.51,521.51
I0000036702,O2026041500000367,P00073,家居,2,1122.65,2245.30
I0000036801,O2026030100000368,P00793,食品,1,234.86,234.86
I0000036802,O2026030100000368,P00716,家居,1,328.72,328.72
I0000036803,O2026030100000368,P00215,家居,2,354.50,709.00
I0000036901,O2025030100000369,P00678,数码,2,4955.20,9910.40
I0000037001,O2025051600000370,P00534,母婴,1,113.78,113.78
I0000037002,O2025051600000370,P00664,家居,1,1500.30,1500.30
I0000037101,O2025071800000371,P00039,运动,1,673.19,673.19
I0000037102,O2025071800000371,P00066,服饰,1,67.83,67.83
I0000037201,O2025020800000372,P00529,服饰,1,272.13,272.13
I0000037202,O2025020800000372,P00609,家居,1,577.47,577.47
I0000037203,O2025020800000372,P00117,运动,1,874.21,874.21
I0000037204,O2025020800000372,P00476,美妆,1,74.23,74.23
I0000037301,O2026010400000373,P00094,美妆,1,546.31,546.31
I0000037302,O2026010400000373,P00356,服饰,1,254.62,254.62
I0000037303,O2026010400000373,P00729,食品,1,137.54,137.54
I0000037401,O2025100800000374,P00065,图书,1,234.63,234.63
I0000037402,O2025100800000374,P00740,数码,1,1656.70,1656.70
I0000037403,O2025100800000374,P00086,家居,2,838.15,1676.30
I0000037404,O2025100800000374,P00536,服饰,2,260.04,520.08
I0000037501,O2025021500000375,P00759,服饰,1,80.48,80.48
I0000037601,O2025040100000376,P00164,母婴,2,291.53,583.06
I0000037701,O2026041000000377,P00300,数码,1,3519.56,3519.56
I0000037702,O2026041000000377,P00542,图书,1,195.80,195.80
I0000037703,O2026041000000377,P00496,家电,1,2344.80,2344.80
I0000037801,O2025080500000378,P00165,服饰,1,83.75,83.75
I0000037802,O2025080500000378,P00023,美妆,1,177.64,177.64
I0000037901,O2025020200000379,P00047,家电,2,663.01,1326.02
I0000037902,O2025020200000379,P00372,服饰,1,166.69,166.69
I0000038001,O2026022100000380,P00615,食品,1,75.32,75.32
I0000038002,O2026022100000380,P00282,家居,1,155.78,155.78
I0000038101,O2026062200000381,P00118,美妆,1,209.16,209.16
I0000038201,O2025072600000382,P00524,美妆,1,271.17,271.17
I0000038202,O2025072600000382,P00205,服饰,1,127.04,127.04
I0000038301,O2026020500000383,P00754,家居,1,475.33,475.33
I0000038302,O2026020500000383,P00217,食品,1,112.58,112.58
I0000038303,O2026020500000383,P00187,食品,2,209.97,419.94
I0000038304,O2026020500000383,P00145,食品,2,99.63,199.26
I0000038401,O2026032400000384,P00668,家居,1,1145.23,1145.23
I0000038402,O2026032400000384,P00562,图书,1,41.65,41.65
I0000038501,O2025022400000385,P00720,服饰,3,65.00,195.00
I0000038601,O2025110700000386,P00385,数码,1,3374.19,3374.19
I0000038602,O2025110700000386,P00204,运动,2,575.59,1151.18
I0000038701,O2025060500000387,P00073,家居,1,1068.80,1068.80
I0000038702,O2025060500000387,P00550,家电,1,994.63,994.63
I0000038801,O2025012800000388,P00749,食品,1,71.47,71.47
